"EVENT_DATE	YEAR	TIME_PRECISION	EVENT_TYPE	INTERACTION	COUNTRY	ADMIN1	ADMIN2	LATITUDE	LONGITUDE	GEO_PRECISION	FATALITIES	latlong"
"29/02/2016	2016	1	Riots/Protests	60	Ethiopia	Oromia	Borena	4.05815	38.31948	1	0	""4.058154,38.319476"""
"29/02/2016	2016	1	Riots/Protests	60	Ethiopia	Oromia	Arsi	8.03846	39.01582	1	0	""8.038461,39.01582"""
"29/02/2016	2016	1	Riots/Protests	60	Ethiopia	Oromia	Arsi	8.00000	39.00000	2	0	""8,39"""
"29/02/2016	2016	1	Riots/Protests	60	Ethiopia	Oromia	North Shewa	9.15000	39.03333	1	0	""9.15,39.033333"""
"29/02/2016	2016	1	Riots/Protests	60	Ethiopia	Oromia	Debub Mirab Shewa	8.84810	38.49839	1	0	""8.848097,38.49839"""
"29/02/2016	2016	1	Riots/Protests	60	Ethiopia	Oromia	North Shewa	9.63333	38.65000	2	0	""9.63333,38.65"""
"29/02/2016	2016	1	Riots/Protests	60	Ethiopia	Oromia	Debub Mirab Shewa	8.53417	37.96515	1	0	""8.53417,37.96515"""
"01/03/2016	2016	1	Riots/Protests	60	Ethiopia	Addis Abeba	Addis Abeba	9.03333	38.70000	1	0	""9.03333,38.7"""
"01/03/2016	2016	1	Riots/Protests	15	Ethiopia	Oromia	Mirab Shewa	8.98330	37.85000	2	0	""8.9833,37.85"""
"01/03/2016	2016	1	Riots/Protests	60	Ethiopia	Oromia	Mirab Shewa	8.98330	37.85000	1	0	""8.9833,37.85"""
"01/03/2016	2016	1	Riots/Protests	60	Ethiopia	Oromia	Misraq Wellega	9.98333	36.96667	1	0	""9.98333,36.96667"""
"01/03/2016	2016	1	Riots/Protests	60	Ethiopia	Oromia	Misraq Harerge	9.13306	42.07833	1	0	""9.13306,42.07833"""
"01/03/2016	2016	1	Riots/Protests	60	Ethiopia	Oromia	Misraq Shewa	8.78333	39.26667	1	0	""8.78333,39.26667"""
"01/03/2016	2016	1	Battle-No change of territory	12	Ethiopia	Somali	Nogob	8.13330	42.30000	2	5	""8.1333,42.3"""
"01/03/2016	2016	1	Riots/Protests	60	Ethiopia	Oromia	Misraq Harerge	9.08333	41.75000	2	0	""9.08333,41.75"""
"01/03/2016	2016	1	Riots/Protests	60	Ethiopia	Oromia	Mirab Shewa	9.01667	37.45000	1	0	""9.01667,37.45"""
"01/03/2016	2016	1	Riots/Protests	60	Ethiopia	Oromia	Mirab Shewa	9.03330	38.15000	1	0	""9.0333,38.15"""
"01/03/2016	2016	1	Riots/Protests	60	Ethiopia	Oromia	Mirab Shewa	9.18333	38.33333	1	0	""9.18333,38.333333"""
"01/03/2016	2016	1	Riots/Protests	60	Ethiopia	Oromia	Mirab Shewa	9.06302	38.49077	1	0	""9.063024,38.490772"""
"01/03/2016	2016	1	Riots/Protests	60	Ethiopia	Oromia	North Shewa	9.86667	38.51667	1	0	""9.86667,38.51667"""
"01/03/2016	2016	1	Violence against civilians	17	Ethiopia	Oromia	Mirab Shewa	9.01670	37.66670	1	0	""9.0167,37.6667"""
"01/03/2016	2016	1	Violence against civilians	16	Ethiopia	Oromia	Misraq Harerge	9.45500	41.86639	1	2	""9.455,41.86639"""
"01/03/2016	2016	1	Riots/Protests	60	Ethiopia	Oromia	Misraq Harerge	9.43333	42.11861	2	0	""9.43333,42.11861"""
"01/03/2016	2016	1	Violence against civilians	17	Ethiopia	Oromia	Mirab Welega	9.08330	35.83330	2	0	""9.0833,35.8333"""
"01/03/2016	2016	1	Riots/Protests	60	Ethiopia	Oromia	Mirab Welega	9.66670	35.25000	2	0	""9.6667,35.25"""
"01/03/2016	2016	1	Riots/Protests	60	Ethiopia	Oromia	Misraq Shewa	8.55000	39.26667	2	0	""8.55,39.26667"""
"01/03/2016	2016	2	Battle-No change of territory	14	Ethiopia	Oromia	Jimma	7.63333	37.25000	2	0	""7.63333,37.25"""
"01/03/2016	2016	1	Riots/Protests	60	Ethiopia	Oromia	Debub Mirab Shewa	8.84810	38.49839	1	0	""8.848097,38.49839"""
"01/03/2016	2016	1	Riots/Protests	60	Ethiopia	Oromia	Debub Mirab Shewa	8.53417	37.96515	1	0	""8.53417,37.96515"""
"02/03/2016	2016	1	Riots/Protests	60	Ethiopia	Oromia	Mirab Shewa	8.98330	37.85000	1	0	""8.9833,37.85"""
"02/03/2016	2016	1	Riots/Protests	60	Ethiopia	Oromia	Misraq Harerge	9.13306	42.07833	1	0	""9.13306,42.07833"""
"02/03/2016	2016	1	Violence against civilians	16	Ethiopia	Oromia	Mirab Welega	9.16670	35.83330	2	1	""9.1667,35.8333"""
"02/03/2016	2016	1	Riots/Protests	60	Ethiopia	Oromia	Illubabor	8.29594	35.58212	1	0	""8.295943,35.582116"""
"02/03/2016	2016	1	Violence against civilians	16	Ethiopia	Oromia	Misraq Wellega	9.08330	36.55000	1	0	""9.0833,36.55"""
"02/03/2016	2016	1	Riots/Protests	60	Ethiopia	Oromia	Debub Mirab Shewa	8.53417	37.96515	1	0	""8.53417,37.96515"""
"03/03/2016	2016	1	Violence against civilians	17	Ethiopia	Oromia	Mirab Shewa	8.98330	37.85000	2	1	""8.9833,37.85"""
"03/03/2016	2016	1	Riots/Protests	60	Ethiopia	Oromia	Borena	5.63330	38.23330	2	0	""5.6333,38.2333"""
"03/03/2016	2016	1	Riots/Protests	60	Ethiopia	Oromia	Mirab Welega	9.16670	35.83330	2	0	""9.1667,35.8333"""
"03/03/2016	2016	1	Battle-No change of territory	12	Ethiopia	Somali	Fafan	9.35000	42.80000	3	0	""9.35,42.8"""
"03/03/2016	2016	1	Riots/Protests	60	Ethiopia	Oromia	Jimma	7.66667	36.83333	1	0	""7.66667,36.83333"""
"03/03/2016	2016	1	Strategic development	33	Ethiopia	Oromia	Misraq Shewa	8.15548	38.82598	2	0	""8.155482,38.825984"""
"03/03/2016	2016	1	Violence against civilians	16	Ethiopia	Oromia	Misraq Wellega	9.08330	36.55000	1	0	""9.0833,36.55"""
"04/03/2016	2016	2	Battle-No change of territory	44	Ethiopia	Gambela Peoples	Agnuak	8.25000	34.58330	2	0	""8.25,34.5833"""
"04/03/2016	2016	1	Violence against civilians	17	Ethiopia	Oromia	Misraq Harerge	9.08333	41.75000	2	0	""9.08333,41.75"""
"04/03/2016	2016	1	Riots/Protests	60	Ethiopia	Amhara	Oromia	10.72441	39.87402	1	0	""10.72441,39.874019"""
"04/03/2016	2016	1	Violence against civilians	17	Ethiopia	Oromia	Misraq Wellega	9.08330	36.55000	1	1	""9.0833,36.55"""
"04/03/2016	2016	1	Riots/Protests	60	Ethiopia	Oromia	Misraq Wellega	9.08330	36.55000	1	0	""9.0833,36.55"""
"04/03/2016	2016	1	Riots/Protests	60	Ethiopia	Amhara	Semen Wello	12.01667	39.63333	1	0	""12.01667,39.63333"""
"05/03/2016	2016	1	Riots/Protests	60	Ethiopia	Oromia	Jimma	7.66667	36.83333	2	0	""7.66667,36.83333"""
"06/03/2016	2016	1	Riots/Protests	60	Ethiopia	""Southern Nations, Nationalities and Peoples""	Konso	5.25000	37.48333	1	0	""5.25,37.48333"""
"07/03/2016	2016	1	Riots/Protests	50	Ethiopia	""Southern Nations, Nationalities and Peoples""	Silti	7.83330	38.23330	2	0	""7.8333,38.2333"""
"07/03/2016	2016	1	Violence against civilians	17	Ethiopia	Oromia	Misraq Wellega	9.08330	36.55000	1	0	""9.0833,36.55"""
"08/03/2016	2016	1	Violence against civilians	16	Ethiopia	Addis Abeba	Addis Abeba	9.03333	38.70000	1	0	""9.03333,38.7"""
"08/03/2016	2016	1	Riots/Protests	60	Ethiopia	Oromia	Misraq Wellega	9.08330	36.55000	1	0	""9.0833,36.55"""
"09/03/2016	2016	1	Riots/Protests	60	Ethiopia	Oromia	Horo Guduru	9.81667	37.05000	1	0	""9.81667,37.05"""
"10/03/2016	2016	1	Riots/Protests	60	Ethiopia	Addis Abeba	Addis Abeba	9.03333	38.70000	3	0	""9.03333,38.7"""
"10/03/2016	2016	1	Battle-No change of territory	13	Ethiopia	Oromia	Mirab Shewa	8.98330	37.85000	1	0	""8.9833,37.85"""
"11/03/2016	2016	1	Riots/Protests	60	Ethiopia	Addis Abeba	Addis Abeba	9.03333	38.70000	1	0	""9.03333,38.7"""
"11/03/2016	2016	1	Riots/Protests	16	Ethiopia	Dire Dawa	Dire Dawa	9.58330	41.86670	1	0	""9.5833,41.8667"""
"11/03/2016	2016	1	Riots/Protests	16	Ethiopia	Oromia	Misraq Wellega	9.08330	36.55000	1	0	""9.0833,36.55"""
"12/03/2016	2016	1	Riots/Protests	16	Ethiopia	Oromia	Misraq Harerge	9.31168	41.44301	1	0	""9.31168,41.44301"""
"13/03/2016	2016	1	Violence against civilians	16	Ethiopia	""Southern Nations, Nationalities and Peoples""	Sidama	7.05000	38.46670	1	0	""7.05,38.4667"""
"13/03/2016	2016	1	Violence against civilians	16	Ethiopia	""Southern Nations, Nationalities and Peoples""	Konso	5.25000	37.50000	2	3	""5.25,37.5"""
"13/03/2016	2016	1	Battle-No change of territory	12	Ethiopia	Oromia	Bale	6.60009	40.48332	1	12	""6.600085,40.483323"""
"14/03/2016	2016	1	Riots/Protests	15	Ethiopia	Oromia	Misraq Shewa	8.55000	39.26667	1	0	""8.55,39.26667"""
"14/03/2016	2016	1	Battle-No change of territory	12	Ethiopia	Oromia	Bale	6.41670	39.75000	2	18	""6.4167,39.75"""
"14/03/2016	2016	1	Remote violence	12	Ethiopia	Oromia	Bale	6.41670	39.75000	2	10	""6.4167,39.75"""
"15/03/2016	2016	1	Riots/Protests	60	Ethiopia	Oromia	Mirab Hararghe	8.90414	40.78191	1	0	""8.904135,40.781912"""
"15/03/2016	2016	1	Riots/Protests	60	Ethiopia	Oromia	Misraq Wellega	10.15000	36.71667	1	0	""10.15,36.71667"""
"15/03/2016	2016	1	Riots/Protests	60	Ethiopia	""Southern Nations, Nationalities and Peoples""	Konso	5.25000	37.50000	2	0	""5.25,37.5"""
"15/03/2016	2016	1	Violence against civilians	16	Ethiopia	Oromia	Misraq Harerge	9.21670	42.33330	1	0	""9.2167,42.3333"""
"15/03/2016	2016	1	Violence against civilians	16	Ethiopia	Oromia	Arsi	8.28330	39.70000	1	0	""8.2833,39.7"""
"15/03/2016	2016	1	Violence against civilians	16	Ethiopia	Oromia	Illubabor	8.29594	35.58212	1	0	""8.295943,35.582116"""
"16/03/2016	2016	1	Riots/Protests	60	Ethiopia	Oromia	Misraq Harerge	9.16083	41.33481	1	0	""9.16083,41.33481"""
"16/03/2016	2016	1	Riots/Protests	15	Ethiopia	Oromia	Jimma	7.66667	36.83333	1	0	""7.66667,36.83333"""
"16/03/2016	2016	1	Riots/Protests	60	Ethiopia	""Southern Nations, Nationalities and Peoples""	Konso	5.25000	37.50000	2	0	""5.25,37.5"""
"16/03/2016	2016	1	Riots/Protests	60	Ethiopia	Oromia	Horo Guduru	9.56670	37.10000	1	0	""9.5667,37.1"""
"16/03/2016	2016	1	Violence against civilians	16	Ethiopia	Oromia	Mirab Arsi	7.00000	39.40000	1	1	""7,39.4"""
"16/03/2016	2016	1	Violence against civilians	16	Ethiopia	Oromia	Misraq Wellega	9.08330	36.55000	1	0	""9.0833,36.55"""
"16/03/2016	2016	1	Violence against civilians	16	Ethiopia	Oromia	Oromia-Finfinne	8.91667	38.61667	1	0	""8.91667,38.61667"""
"17/03/2016	2016	1	Violence against civilians	17	Ethiopia	Oromia	Arsi	8.00000	39.00000	2	0	""8,39"""
"18/03/2016	2016	1	Riots/Protests	60	Ethiopia	""Southern Nations, Nationalities and Peoples""	Konso	5.25000	37.50000	2	0	""5.25,37.5"""
"18/03/2016	2016	1	Riots/Protests	60	Ethiopia	Oromia	Misraq Harerge	8.86897	42.12326	1	0	""8.86897,42.12326"""
"18/03/2016	2016	1	Violence against civilians	16	Ethiopia	Oromia	Misraq Shewa	8.15548	38.82598	1	0	""8.155482,38.825984"""
"19/03/2016	2016	1	Battle-No change of territory	12	Ethiopia	Oromia	North Shewa	9.08333	38.91667	1	10	""9.08333,38.91667"""
"19/03/2016	2016	1	Battle-No change of territory	12	Ethiopia	Oromia	North Shewa	9.15000	39.03333	1	5	""9.15,39.033333"""
"20/03/2016	2016	1	Battle-No change of territory	12	Ethiopia	Oromia	Misraq Harerge	9.21670	42.33330	2	1	""9.2167,42.3333"""
"20/03/2016	2016	1	Battle-No change of territory	12	Ethiopia	Somali	Jarar	7.81306	44.43556	2	5	""7.813056,44.435556"""
"20/03/2016	2016	1	Battle-No change of territory	12	Ethiopia	Somali	Korahe	6.74000	44.27806	2	3	""6.74,44.27806"""
"20/03/2016	2016	1	Strategic development	17	Ethiopia	Oromia	Misraq Shewa	8.55000	39.26667	1	0	""8.55,39.26667"""
"21/03/2016	2016	1	Riots/Protests	60	Ethiopia	Tigray	Miirabawi	13.51667	37.18333	1	0	""13.51667,37.18333"""
"22/03/2016	2016	1	Riots/Protests	60	Ethiopia	Oromia	Misraq Wellega	9.88330	36.55000	2	0	""9.8833,36.55"""
"22/03/2016	2016	1	Riots/Protests	60	Ethiopia	Oromia	Misraq Wellega	9.08330	36.55000	1	0	""9.0833,36.55"""
"22/03/2016	2016	1	Violence against civilians	16	Ethiopia	Oromia	Illubabor	7.83333	36.53333	1	0	""7.83333,36.53333"""
"23/03/2016	2016	1	Riots/Protests	60	Ethiopia	Addis Abeba	Addis Abeba	9.03333	38.70000	1	0	""9.03333,38.7"""
"23/03/2016	2016	1	Riots/Protests	60	Ethiopia	Oromia	Illubabor	7.83333	36.53333	1	0	""7.83333,36.53333"""
"23/03/2016	2016	1	Riots/Protests	60	Ethiopia	Oromia	Illubabor	8.25000	35.21667	1	0	""8.25,35.21667"""
"23/03/2016	2016	1	Riots/Protests	60	Ethiopia	""Southern Nations, Nationalities and Peoples""	Gurage	8.28333	37.78333	1	0	""8.28333,37.78333"""
"23/03/2016	2016	1	Violence against civilians	17	Ethiopia	Oromia	Mirab Welega	9.50000	35.50000	1	0	""9.5,35.5"""
"23/03/2016	2016	1	Violence against civilians	17	Ethiopia	Oromia	Misraq Wellega	9.08330	36.55000	1	0	""9.0833,36.55"""
"25/03/2016	2016	1	Violence against civilians	17	Ethiopia	Oromia	Mirab Shewa	9.01670	37.66670	2	1	""9.0167,37.6667"""
"25/03/2016	2016	1	Battle-No change of territory	12	Ethiopia	Oromia	Mirab Hararghe	8.59973	40.68512	3	5	""8.599728,40.685116"""
"27/03/2016	2016	1	Strategic development	60	Ethiopia	Addis Abeba	Addis Abeba	9.03333	38.70000	1	0	""9.03333,38.7"""
"27/03/2016	2016	1	Battle-No change of territory	12	Ethiopia	Oromia	Misraq Harerge	9.13306	42.07833	1	1	""9.13306,42.07833"""
"28/03/2016	2016	1	Riots/Protests	60	Ethiopia	Oromia	Arsi	7.95000	39.13333	1	0	""7.95,39.13333"""
"28/03/2016	2016	1	Battle-No change of territory	13	Ethiopia	Oromia	Mirab Shewa	9.18333	38.33333	1	0	""9.18333,38.333333"""
"29/03/2016	2016	1	Riots/Protests	60	Ethiopia	Oromia	Arsi	7.95000	39.13333	1	0	""7.95,39.13333"""
"29/03/2016	2016	1	Riots/Protests	60	Ethiopia	Oromia	Misraq Harerge	9.21670	42.33330	2	0	""9.2167,42.3333"""
"29/03/2016	2016	1	Violence against civilians	16	Ethiopia	Oromia	Ilubabor	8.45000	36.35000	1	0	""8.45,36.35"""
"30/03/2016	2016	1	Riots/Protests	60	Ethiopia	Oromia	Misraq Harerge	9.21670	42.33330	2	0	""9.2167,42.3333"""
"01/04/2016	2016	1	Riots/Protests	60	Ethiopia	Oromia	Mirab Shewa	9.10000	37.25000	1	0	""9.1,37.25"""
"04/04/2016	2016	1	Violence against civilians	16	Ethiopia	Oromia	Jimma	7.66667	36.83333	1	0	""7.66667,36.83333"""
"04/04/2016	2016	1	Violence against civilians	16	Ethiopia	Oromia	North Shewa	9.18333	38.75000	1	0	""9.18333,38.75"""
"06/04/2016	2016	1	Violence against civilians	16	Ethiopia	Oromia	Oromia-Finfinne	8.91667	38.61667	1	0	""8.91667,38.61667"""
"07/04/2016	2016	1	Riots/Protests	60	Ethiopia	Oromia	Mirab Hararghe	8.16667	40.78333	1	0	""8.16667,40.78333"""
"07/04/2016	2016	1	Riots/Protests	60	Ethiopia	Oromia	Mirab Hararghe	9.28333	41.08333	1	0	""9.28333,41.08333"""
"07/04/2016	2016	1	Riots/Protests	60	Ethiopia	Oromia	Mirab Hararghe	9.23506	40.75483	1	0	""9.235055,40.754825"""
"07/04/2016	2016	1	Violence against civilians	16	Ethiopia	Oromia	Mirab Hararghe	9.21667	41.10000	1	0	""9.21667,41.1"""
"11/04/2016	2016	1	Riots/Protests	60	Ethiopia	Oromia	Mirab Shewa	8.98330	37.85000	1	0	""8.9833,37.85"""
"12/04/2016	2016	1	Riots/Protests	60	Ethiopia	Oromia	Mirab Shewa	8.98330	37.85000	1	0	""8.9833,37.85"""
"15/04/2016	2016	1	Violence against civilians	47	Ethiopia	Gambela Peoples	Nuer	8.36667	33.76667	1	208	""8.36667,33.76667"""
"16/04/2016	2016	1	Battle-No change of territory	14	Ethiopia	Gambela Peoples	Nuer	8.36667	33.76667	1	60	""8.36667,33.76667"""
"19/04/2016	2016	1	Riots/Protests	60	Ethiopia	Oromia	Ilubabor	8.45000	36.35000	1	0	""8.45,36.35"""
"21/04/2016	2016	1	Riots/Protests	60	Ethiopia	Gambela Peoples	Agnuak	8.25000	34.58330	1	0	""8.25,34.5833"""
"21/04/2016	2016	1	Violence against civilians	57	Ethiopia	Gambela Peoples	Agnuak	8.25000	34.58330	2	24	""8.25,34.5833"""
"23/04/2016	2016	1	Riots/Protests	16	Ethiopia	Gambela Peoples	Agnuak	8.25000	34.58330	1	0	""8.25,34.5833"""
"01/01/2016	2016	1	Battle-No change of territory	12	Kenya	Lamu	Lamu West	-2.04077	40.79127	1	0	""-2.04077,40.79127"""
"02/01/2016	2016	1	Violence against civilians	37	Kenya	Kwale	Kinango	-3.61692	39.28692	1	0	""-3.61692,39.28692"""
"10/01/2016	2016	1	Riots/Protests	60	Kenya	Mombasa	Mvita	-4.05000	39.66667	1	0	""-4.05,39.66667"""
"20/01/2016	2016	1	Battle-No change of territory	12	Kenya	Kilifi	Malindi	-3.22000	40.12000	1	4	""-3.22,40.12"""
"21/01/2016	2016	1	Riots/Protests	15	Kenya	Laikipia	Laikipia West	0.03330	36.36670	1	0	""0.0333,36.3667"""
"23/01/2016	2016	1	Battle-No change of territory	44	Kenya	Isiolo	Isiolo North	0.37998	37.44735	1	3	""0.37998,37.447347"""
"26/01/2016	2016	1	Remote violence	12	Kenya	Lamu	Lamu West	-2.27169	40.90201	1	6	""-2.27169,40.90201"""
"31/01/2016	2016	1	Violence against civilians	47	Kenya	Baringo	Baringo Central	0.49194	35.74303	3	1	""0.49194,35.74303"""
"31/01/2016	2016	1	Strategic development	37	Kenya	Meru	North Imenti	0.05000	37.65000	1	0	""0.05,37.65"""
"31/01/2016	2016	1	Violence against civilians	27	Kenya	Lamu	Lamu West	-2.23472	40.47781	1	3	""-2.23472,40.47781"""
"31/01/2016	2016	1	Riots/Protests	60	Kenya	Lamu	Lamu West	-2.27833	40.90333	1	0	""-2.278333,40.903333"""
"01/02/2016	2016	1	Riots/Protests	15	Kenya	Nairobi	Mathare	-1.26141	36.86081	1	0	""-1.261413,36.860813"""
"02/02/2016	2016	1	Battle-No change of territory	12	Kenya	Garissa	Garissa	-1.53944	41.33139	1	4	""-1.53944,41.33139"""
"02/02/2016	2016	1	Violence against civilians	47	Kenya	Baringo	Baringo Central	0.49194	35.74303	3	3	""0.49194,35.74303"""
"03/02/2016	2016	1	Riots/Protests	50	Kenya	Tharaka-Nithi	Chuka/IgambangOmbe	-0.31667	37.65000	1	0	""-0.31667,37.65"""
"04/02/2016	2016	1	Riots/Protests	50	Kenya	Nairobi	Starehe	-1.28333	36.81667	1	0	""-1.28333,36.81667"""
"08/02/2016	2016	1	Violence against civilians	47	Kenya	Nairobi	Kamukunji	-1.27169	36.84969	1	1	""-1.271689,36.849689"""
"08/02/2016	2016	2	Riots/Protests	15	Kenya	Tharaka-Nithi	Chuka/IgambangOmbe	-0.31667	37.65000	1	0	""-0.31667,37.65"""
"09/02/2016	2016	1	Riots/Protests	15	Kenya	Nakuru	Naivasha	-0.72024	36.42853	1	0	""-0.720236,36.428531"""
"14/02/2016	2016	1	Riots/Protests	50	Kenya	Narok	Narok South	-1.00295	35.66400	1	0	""-1.00295,35.664003"""
"20/02/2016	2016	1	Battle-No change of territory	44	Kenya	Nairobi	Mathare	-1.26141	36.86081	1	1	""-1.261413,36.860813"""
"29/02/2016	2016	1	Battle-No change of territory	44	Kenya	Nairobi	Ruaraka	-1.24074	36.88035	1	1	""-1.240741,36.880354"""
"02/03/2016	2016	1	Riots/Protests	60	Kenya	Narok	Narok North	-1.07829	35.86012	2	0	""-1.07829,35.86012"""
"05/03/2016	2016	1	Riots/Protests	15	Kenya	Kericho	Ainamoi	-0.36774	35.28314	1	0	""-0.36774,35.28314"""
"09/03/2016	2016	1	Riots/Protests	50	Kenya	Kiambu	Juja	-1.18330	37.11670	1	0	""-1.1833,37.1167"""
"09/03/2016	2016	1	Violence against civilians	47	Kenya	Nairobi	Roysambu	-1.18340	36.91654	1	0	""-1.183397,36.916538"""
"12/03/2016	2016	1	Riots/Protests	60	Kenya	Kilifi	Malindi	-3.22000	40.12000	1	0	""-3.22,40.12"""
"13/03/2016	2016	1	Battle-No change of territory	14	Kenya	Nakuru	Naivasha	-0.96667	36.45000	1	0	""-0.96667,36.45"""
"16/03/2016	2016	1	Riots/Protests	60	Kenya	Mombasa	Mvita	-4.05000	39.66667	1	0	""-4.05,39.66667"""
"22/03/2016	2016	1	Violence against civilians	47	Kenya	Nairobi	Mathare	-1.26141	36.86081	1	1	""-1.261413,36.860813"""
"28/03/2016	2016	1	Riots/Protests	60	Kenya	Samburu	Samburu East	1.25000	37.00000	1	0	""1.25,37"""
"28/03/2016	2016	1	Riots/Protests	60	Kenya	Nyandarua	Ndaragwa	0.02556	36.40778	1	0	""0.025556,36.407778"""
"29/03/2016	2016	1	Riots/Protests	60	Kenya	Embu	Manyatta	-0.53333	37.45000	2	0	""-0.53333,37.45"""
"29/03/2016	2016	1	Violence against civilians	47	Kenya	Tharaka-Nithi	Chuka/IgambangOmbe	-0.32608	37.70271	1	1	""-0.32608,37.70271"""
"30/03/2016	2016	1	Riots/Protests	15	Kenya	Nairobi	Starehe	-1.28333	36.81667	1	0	""-1.28333,36.81667"""
"04/04/2016	2016	2	Riots/Protests	60	Kenya	Kirinyaga	Ndia	-0.16667	37.30000	2	0	""-0.16667,37.3"""
"04/04/2016	2016	1	Riots/Protests	15	Kenya	Nairobi	Starehe	-1.28333	36.81667	1	0	""-1.28333,36.81667"""
"05/04/2016	2016	1	Riots/Protests	60	Kenya	Samburu 	Samburu North 	1.75000	37.16667	1	0	""1.75,37.16667"""
"10/04/2016	2016	1	Battle-No change of territory	12	Kenya	Wajir	Wajir South	0.99610	40.96310	1	0	""0.9961,40.9631"""
"12/04/2016	2016	1	Riots/Protests	50	Kenya	Uasin Gishu	Ainabkoi	0.51667	35.28333	1	0	""0.516667,35.283333"""
"12/04/2016	2016	1	Riots/Protests	60	Kenya	Kakamega	Lurambi	0.28330	34.75000	1	0	""0.2833,34.75"""
"12/04/2016	2016	1	Riots/Protests	60	Kenya	Kakamega	Lurambi	0.28330	34.75000	1	0	""0.2833,34.75"""
"13/04/2016	2016	1	Riots/Protests	16	Kenya	Embu	Manyatta	-0.53333	37.45000	1	0	""-0.53333,37.45"""
"15/04/2016	2016	1	Riots/Protests	50	Kenya	Makueni	Kibwezi West	-2.65000	38.16667	1	0	""-2.65,38.16667"""
"21/04/2016	2016	1	Riots/Protests	50	Kenya	Embu	Manyatta	-0.53333	37.45000	1	0	""-0.53333,37.45"""
"15/04/2016	2016	1	Battle-No change of territory	12	Rwanda	Iburengerazuba	Nyabihu	-1.65030	29.57180	2	0	""-1.6503,29.5718"""
"01/01/2016	2016	1	Battle-No change of territory	44	Somalia	Hiiraan	Belet Weyne	4.51090	44.81650	1	7	""4.5109,44.8165"""
"01/01/2016	2016	1	Non-violent transfer of territory	20	Somalia	Hiiraan	Belet Weyne	4.51090	44.81650	1	0	""4.5109,44.8165"""
"01/01/2016	2016	1	Riots/Protests	55	Somalia	Sanaag	Ceerigaabo	10.62182	47.36813	1	0	""10.621822,47.36813"""
"01/01/2016	2016	1	Battle-No change of territory	12	Somalia	Banaadir	Mogadisho	2.08438	45.39000	1	3	""2.084381,45.39"""
"01/01/2016	2016	1	Violence against civilians	37	Somalia	Banaadir	Mogadisho	2.04393	45.30000	1	1	""2.043926,45.3"""
"01/01/2016	2016	1	Remote violence	27	Somalia	Banaadir	Mogadisho	2.01951	45.31000	1	0	""2.019514,45.31"""
"02/01/2016	2016	1	Riots/Protests	60	Somalia	Awdal	Borama	9.93869	43.18392	1	0	""9.93869,43.18392"""
"02/01/2016	2016	1	Violence against civilians	27	Somalia	Banaadir	Mogadisho	2.03389	45.33861	1	2	""2.033889,45.338611"""
"03/01/2016	2016	1	Battle-No change of territory	14	Somalia	Shabeellaha Hoose	Baraawe	1.11477	44.03043	1	3	""1.11477,44.03043"""
"03/01/2016	2016	1	Riots/Protests	60	Somalia	Awdal	Borama	9.93869	43.18392	1	0	""9.93869,43.18392"""
"03/01/2016	2016	1	Violence against civilians	27	Somalia	Galguduud	Ceel Buur	4.67405	46.59457	1	2	""4.67405,46.59457"""
"03/01/2016	2016	1	Riots/Protests	16	Somalia	Nugaal	Garowe	8.40635	48.48188	1	0	""8.40635,48.48188"""
"03/01/2016	2016	1	Violence against civilians	37	Somalia	Banaadir	Mogadisho	2.04393	45.30000	1	1	""2.043926,45.3"""
"03/01/2016	2016	1	Violence against civilians	37	Somalia	Banaadir	Mogadisho	2.06516	45.39000	1	0	""2.06516,45.39"""
"03/01/2016	2016	1	Battle-No change of territory	24	Somalia	Hiiraan	Bulo Burto	4.06250	46.13417	1	0	""4.0625,46.134167"""
"03/01/2016	2016	1	Violence against civilians	27	Somalia	Bakool	Rab Dhuure	4.35047	43.16359	1	1	""4.35047,43.163589"""
"04/01/2016	2016	1	Battle-No change of territory	12	Somalia	Shabeellaha Hoose	Afgooye	2.15000	45.11600	1	0	""2.15,45.116"""
"04/01/2016	2016	1	Battle-No change of territory	12	Somalia	Galguduud	Ceel Buur	4.67405	46.59457	1	0	""4.67405,46.59457"""
"04/01/2016	2016	1	Riots/Protests	15	Somalia	Sanaag	Ceerigaabo	10.62182	47.36813	1	0	""10.621822,47.36813"""
"04/01/2016	2016	1	Violence against civilians	47	Somalia	Bari	Qardho	10.26768	49.06279	1	2	""10.26768,49.06279"""
"04/01/2016	2016	1	Battle-No change of territory	13	Somalia	Mudug	Gaalkacyo	6.76924	47.43061	1	1	""6.76924,47.430611"""
"04/01/2016	2016	1	Remote violence	38	Somalia	Jubbada Hoose	Afmadow	0.27000	41.25000	1	0	""0.27,41.25"""
"04/01/2016	2016	1	Violence against civilians	37	Somalia	Banaadir	Mogadisho	2.02639	45.33111	1	1	""2.026389,45.331111"""
"04/01/2016	2016	1	Battle-No change of territory	11	Somalia	Banaadir	Mogadisho	2.04393	45.30000	1	0	""2.043926,45.3"""
"04/01/2016	2016	1	Violence against civilians	47	Somalia	Togdheer	Buuhoodle	8.58032	46.40182	2	0	""8.58032,46.40182"""
"04/01/2016	2016	1	Battle-No change of territory	38	Somalia	Bay	Buur Xakaba	2.71437	44.50902	1	0	""2.71437,44.50902"""
"04/01/2016	2016	1	Battle-No change of territory	13	Somalia	Banaadir	Mogadisho	2.01951	45.31000	1	1	""2.019514,45.31"""
