GWNO	EVENT_ID_CNTY	EVENT_ID_NO_CNTY	EVENT_DATE	YEAR	TIME_PRECISION	EVENT_TYPE	ACTOR1	ALLY_ACTOR_1	INTER1	ACTOR2	ALLY_ACTOR_2	INTER2	INTERACTION	COUNTRY	ADMIN1	ADMIN2	ADMIN3	LOCATION	LATITUDE	LONGITUDE	GEO_PRECISION	SOURCE	FATALITIES	latlong
516	3111BUI	10496	12/05/2015	2015	1	Riots/Protests	Rioters (Burundi)		5	Police Forces of Burundi (2005-)		1	15	Burundi	Bujumbura Mairie	Ngagara	N.A. (24)	Ngagara	-3.35270	29.37000	1	Xinhua General News Service; Agence France Presse - English	0	"-3.3527,29.37"
516	3117BUI	10497	13/05/2015	2015	1	Battle-No change of territory	Military Forces of Burundi (2005-)		1	Mutiny of Military Forces of Burundi (2005-)		1	11	Burundi	Bujumbura Mairie	Buyenze	N.A. (6)	Bujumbura	-3.37720	29.35800	2	Xinhua General News Service; Associated Press International; Agence France Presse; Agence France Presse - English	4	"-3.3772,29.358"
516	3118BUI	10498	13/05/2015	2015	1	Battle-Non-state actor overtakes territory	Military Forces of Burundi (2005-)		1	Mutiny of Military Forces of Burundi (2005-)		1	11	Burundi	Bujumbura Mairie	Buyenze	N.A. (6)	Bujumbura	-3.37720	29.35800	1	Agence France Presse - English; Xinhua General News Service	4	"-3.3772,29.358"
516	3119BUI	10499	13/05/2015	2015	1	Riots/Protests	Protesters (Burundi)		6	Police Forces of Burundi (2005-)		1	16	Burundi	Bujumbura Mairie	Buyenze	N.A. (6)	Bujumbura	-3.37720	29.35800	1	Agence France Presse; Xinhua General News Service; Dalsan Radio; Isanganiro; Associated Press International	0	"-3.3772,29.358"
516	3120BUI	10500	13/05/2015	2015	1	Riots/Protests	Rioters (Burundi)		5	Military Forces of Burundi (2005-)		1	15	Burundi	Bujumbura Mairie	Buyenze	N.A. (6)	Bujumbura	-3.37720	29.35800	1	Xinhua General News Service; Agence France Presse - English	0	"-3.3772,29.358"
516	3116BUI	10501	13/05/2015	2015	1	Riots/Protests	Rioters (Burundi)		5	Police Forces of Burundi (2005-)	Military Forces of Burundi (2005-)	1	15	Burundi	Bujumbura Mairie	Buterere	N.A. (4)	Buterere	-3.33330	29.33330	1	Dalsan Radio; Isanganiro; Radio France Internationale; Agence France Presse - English	1	"-3.3333,29.3333"
516	3121BUI	10502	13/05/2015	2015	1	Riots/Protests	Rioters (Burundi)		5	Police Forces of Burundi (2005-)		1	15	Burundi	Bujumbura Mairie	Bwiza	N.A. (8)	Bwiza	-3.37250	29.36500	1	Xinhua General News Service; Dalsan Radio; Isanganiro; Agence France Presse - English	1	"-3.3725,29.365"
516	3113BUI	10503	13/05/2015	2015	1	Riots/Protests	Rioters (Burundi)		5	Police Forces of Burundi (2005-)		1	15	Burundi	Bujumbura Mairie	Musaga	N.A. (20)	Musaga	-3.41580	29.37500	1	Dalsan Radio; Isanganiro; Agence France Presse - English	1	"-3.4158,29.375"
516	3115BUI	10504	13/05/2015	2015	1	Riots/Protests	Rioters (Burundi)		5	Police Forces of Burundi (2005-)		1	15	Burundi	Bujumbura Mairie	Roherero	N.A. (26)	Rohero	-3.37970	29.36500	1	Dalsan Radio; Isanganiro; Agence France Presse - English	0	"-3.3797,29.365"
516	3114BUI	10505	13/05/2015	2015	1	Riots/Protests	Rioters (Burundi)		5	Police Forces of Burundi (2005-)	Military Forces of Burundi (2005-)	1	15	Burundi	Bujumbura Mairie	Ngagara	N.A. (24)	Ngagara	-3.35270	29.37000	1	Dalsan Radio; Isanganiro; Agence France Presse - English	0	"-3.3527,29.37"
516	3123BUI	10506	14/05/2015	2015	1	Battle-Government regains territory	Military Forces of Burundi (2005-)		1	Mutiny of Military Forces of Burundi (2005-)		1	11	Burundi	Bujumbura Mairie	Buyenze	N.A. (6)	Bujumbura	-3.37720	29.35800	1	Xinhua General News Service	0	"-3.3772,29.358"
516	3122BUI	10507	14/05/2015	2015	1	Battle-No change of territory	Police Forces of Burundi (2005-)	Military Forces of Burundi (2005-)	1	Mutiny of Military Forces of Burundi (2005-)		1	11	Burundi	Bujumbura Mairie	Kinindo	N.A. (17)	Kibenga	-3.42220	29.34440	1	Radio France Internationale; Agence France Presse - English; Human Rights Watch	0	"-3.4222,29.3444"
516	3124BUI	10508	14/05/2015	2015	1	Battle-No change of territory	Military Forces of Burundi (2005-)		1	Mutiny of Military Forces of Burundi (2005-)		1	11	Burundi	Bujumbura Mairie	Buyenze	N.A. (6)	Bujumbura	-3.37720	29.35800	1	Agence France Presse - English; Xinhua General News Service	4	"-3.3772,29.358"
516	3125BUI	10509	14/05/2015	2015	1	Strategic development	Police Forces of Burundi (2005-)	CNDD-FDD-Imbonerakure: National Council for the Defence of Democracy (Imbonerakure Faction)	1			0	10	Burundi	Bujumbura Mairie	Buyenze	N.A. (6)	Bujumbura	-3.37720	29.35800	1	Agence France Presse - English; Agence France Presse	0	"-3.3772,29.358"
516	3126BUI	10510	14/05/2015	2015	1	Strategic development	Military Forces of Burundi (2005-)		1			0	10	Burundi	Bujumbura Mairie	Buyenze	N.A. (6)	Bujumbura	-3.37720	29.35800	1	Xinhua General News Service	0	"-3.3772,29.358"
516	3130BUI	10511	15/05/2015	2015	1	Riots/Protests	Rioters (Burundi)		5	Police Forces of Burundi (2005-)		1	15	Burundi	Bujumbura Mairie	Buterere	N.A. (4)	Buterere	-3.33330	29.33330	1	Xinhua News Agency - French	1	"-3.3333,29.3333"
516	3127BUI	10512	15/05/2015	2015	1	Riots/Protests	Protesters (Burundi)		6			0	60	Burundi	Bujumbura Rural	Kanyosha1	Mboza	Kanyosha	-3.41560	29.40750	1	Xinhua News Agency - French	0	"-3.4156,29.4075"
516	3128BUI	10513	15/05/2015	2015	1	Riots/Protests	Protesters (Burundi)		6			0	60	Burundi	Bujumbura Mairie	Musaga	N.A. (20)	Musaga	-3.41580	29.37500	1	Xinhua News Agency - French	0	"-3.4158,29.375"
516	3129BUI	10514	15/05/2015	2015	1	Riots/Protests	Protesters (Burundi)		6			0	60	Burundi	Bujumbura Mairie	Nyakabiga	N.A. (25)	Nyakabiga	-3.37330	29.37670	1	Xinhua News Agency - French	0	"-3.3733,29.3767"
516	3132BUI	10515	15/05/2015	2015	1	Riots/Protests	Protesters (Burundi)		6			0	60	Burundi	Bujumbura Mairie	Buyenze	N.A. (6)	Bujumbura	-3.37720	29.35800	1	Xinhua News Agency - French	0	"-3.3772,29.358"
516	3131BUI	10516	15/05/2015	2015	1	Strategic development	Military Forces of Burundi (2005-)	Police Forces of Burundi (2005-)	1	Mutiny of Military Forces of Burundi (2005-)		1	11	Burundi	Bujumbura Mairie	Buyenze	N.A. (6)	Bujumbura	-3.37720	29.35800	2	Xinhua General News Service	0	"-3.3772,29.358"
516	3133BUI	10517	15/05/2015	2015	1	Violence against civilians	Prison Guards (Burundi)	Police Forces of Burundi (2005-)	1	Civilians (Burundi)	Mutiny of Military Forces of Burundi (2005-); Prisoners (Burundi)	7	17	Burundi	Bujumbura Mairie	Buyenze	N.A. (6)	Bujumbura	-3.37720	29.35800	1	Associated Press international; Agence France Presse	0	"-3.3772,29.358"
516	3134BUI	10518	16/05/2015	2015	1	Riots/Protests	Protesters (Burundi)		6			0	60	Burundi	Bujumbura Mairie	Nyakabiga	N.A. (25)	Nyakabiga	-3.37330	29.37670	1	Agence France Presse	0	"-3.3733,29.3767"
516	3135BUI	10519	16/05/2015	2015	1	Riots/Protests	Rioters (Burundi)		5			0	50	Burundi	Bujumbura Mairie	Nyakabiga	N.A. (25)	Nyakabiga	-3.37330	29.37670	1	Radio Isanganiro website	0	"-3.3733,29.3767"
516	3137BUI	10520	18/05/2015	2015	1	Riots/Protests	Rioters (Burundi)		5	Military Forces of Burundi (2005-)		1	15	Burundi	Bujumbura Mairie	Musaga	N.A. (20)	Musaga	-3.41580	29.37500	1	Associated Press International; Radio France Internationale	0	"-3.4158,29.375"
516	3136BUI	10521	18/05/2015	2015	1	Riots/Protests	Protesters (Burundi)		6	Military Forces of Burundi (2005-)		1	16	Burundi	Bujumbura Mairie	Kinama	N.A. (16)	Cibitoke	-3.33630	29.37880	1	Associated Press International; Radio France Internationale	0	"-3.3363,29.3788"
516	3138BUI	10522	18/05/2015	2015	1	Riots/Protests	Protesters (Burundi)		6	Military Forces of Burundi (2005-)		1	16	Burundi	Bujumbura Mairie	Nyakabiga	N.A. (25)	Nyakabiga	-3.37330	29.37670	1	Radio France Internationale	0	"-3.3733,29.3767"
516	3139BUI	10523	18/05/2015	2015	1	Violence against civilians	CNDD-FDD-Imbonerakure: National Council for the Defence of Democracy (Imbonerakure Faction)		3	Civilians (Burundi)		7	37	Burundi	Bujumbura Mairie	Buyenze	N.A. (6)	Bujumbura	-3.37720	29.35800	2	Associated Press International	0	"-3.3772,29.358"
516	3140BUI	10524	19/05/2015	2015	1	Riots/Protests	Protesters (Burundi)		6			0	60	Burundi	Bujumbura Rural	Kanyosha1	Mboza	Kanyosha	-3.41560	29.40750	1	Radio Burundi	0	"-3.4156,29.4075"
516	3142BUI	10525	19/05/2015	2015	1	Riots/Protests	Rioters (Burundi)		5	CNDD-FDD-Imbonerakure: National Council for the Defence of Democracy (Imbonerakure Faction)		3	35	Burundi	Bujumbura Mairie	Musaga	N.A. (20)	Musaga	-3.41580	29.37500	1	Radio Burundi; Radio France Internationale	0	"-3.4158,29.375"
516	3141BUI	10526	19/05/2015	2015	1	Riots/Protests	Protesters (Burundi)		6	Military Forces of Burundi (2005-)		1	16	Burundi	Bujumbura Mairie	Kinama	N.A. (16)	Cibitoke	-3.33630	29.37880	1	Radio Burundi	0	"-3.3363,29.3788"
516	3143BUI	10527	19/05/2015	2015	1	Riots/Protests	Protesters (Burundi)		6	Military Forces of Burundi (2005-)		1	16	Burundi	Bujumbura Mairie	Ngagara	N.A. (24)	Ngagara	-3.35270	29.37000	1	Radio Burundi	0	"-3.3527,29.37"
516	3144BUI	10528	19/05/2015	2015	1	Riots/Protests	Protesters (Burundi)		6	Military Forces of Burundi (2005-)		1	16	Burundi	Bujumbura Mairie	Buterere	N.A. (4)	Mutakura	-3.34080	29.36030	1	Radio Burundi	0	"-3.3408,29.3603"
516	3147BUI	10529	20/05/2015	2015	1	Riots/Protests	Rioters (Burundi)	Military Forces of Burundi (2005-)	5	Police Forces of Burundi (2005-)		1	15	Burundi	Bujumbura Mairie	Nyakabiga	N.A. (25)	Nyakabiga	-3.37330	29.37670	1	Associated Press; Agence France Presse - English; Agence France Presse	1	"-3.3733,29.3767"
516	3145BUI	10530	20/05/2015	2015	1	Riots/Protests	Protesters (Burundi)	Military Forces of Burundi (2005-)	6	Police Forces of Burundi (2005-)		1	16	Burundi	Bujumbura Mairie	Musaga	N.A. (20)	Kinanira	-3.41780	29.36690	1	Agence France Presse	0	"-3.4178,29.3669"
516	3146BUI	10531	20/05/2015	2015	1	Riots/Protests	Rioters (Burundi)		5	Police Forces of Burundi (2005-)		1	15	Burundi	Bujumbura Mairie	Musaga	N.A. (20)	Musaga	-3.41580	29.37500	1	Agence France Presse	0	"-3.4158,29.375"
516	3155BUI	10532	21/05/2015	2015	1	Riots/Protests	Protesters (Burundi)		6	Police Forces of Burundi (2005-)		1	16	Burundi	Bujumbura Mairie	Buyenze	N.A. (6)	Bujumbura	-3.37720	29.35800	1	Associated Press International; Agence France Presse	0	"-3.3772,29.358"
516	3149BUI	10533	21/05/2015	2015	1	Riots/Protests	Protesters (Burundi)		6			0	60	Burundi	Bujumbura Mairie	Kinama	N.A. (16)	Cibitoke	-3.33630	29.37880	1	Agence France Presse	0	"-3.3363,29.3788"
516	3153BUI	10534	21/05/2015	2015	1	Riots/Protests	Protesters (Burundi)		6			0	60	Burundi	Bujumbura Mairie	Nyakabiga	N.A. (25)	Nyakabiga	-3.37330	29.37670	1	Agence France Presse	0	"-3.3733,29.3767"
516	3151BUI	10535	21/05/2015	2015	1	Riots/Protests	Police Forces of Burundi (2005-)		1	Rioters (Burundi)		5	15	Burundi	Bujumbura Mairie	Musaga	N.A. (20)	Musaga	-3.41580	29.37500	1	Xinhua General News Service; Associated Press International; Agence France Presse	1	"-3.4158,29.375"
516	3148BUI	10536	21/05/2015	2015	1	Riots/Protests	Rioters (Burundi)		5	Police Forces of Burundi (2005-)		1	15	Burundi	Bujumbura Rural	Kanyosha1	Mboza	Kanyosha	-3.41560	29.40750	1	Agence France Presse	0	"-3.4156,29.4075"
516	3150BUI	10537	21/05/2015	2015	1	Riots/Protests	Rioters (Burundi)		5	Police Forces of Burundi (2005-)		1	15	Burundi	Bujumbura Mairie	Kinindo	N.A. (17)	Kibenga	-3.42220	29.34440	1	Agence France Presse	0	"-3.4222,29.3444"
516	3154BUI	10538	21/05/2015	2015	1	Riots/Protests	Rioters (Burundi)		5	Police Forces of Burundi (2005-)		1	15	Burundi	Bujumbura Mairie	Roherero	N.A. (26)	Rohero	-3.37970	29.36500	1	Agence France Presse	0	"-3.3797,29.365"
516	3156BUI	10539	21/05/2015	2015	1	Riots/Protests	Rioters (Burundi)		5	Police Forces of Burundi (2005-)		1	15	Burundi	Bujumbura Mairie	Kinindo		Kinondo	-3.40653	29.35421	1	Agence France Presse	0	"-3.406532,29.354208"
516	3152BUI	10540	21/05/2015	2015	1	Violence against civilians	Police Forces of Burundi (2005-)		1	Protesters (Burundi)		6	16	Burundi	Bujumbura Mairie	Ngagara	N.A. (24)	Ngagara	-3.35270	29.37000	1	Xinhua General News Service; Associated Press International	1	"-3.3527,29.37"
516	3160BUI	10541	22/05/2015	2015	1	Battle-No change of territory	Unidentified Armed Group (Burundi)		3	Military Forces of Burundi (2005-)		1	13	Burundi	Bujumbura Mairie	Musaga	N.A. (20)	Musaga	-3.41580	29.37500	1	Xinhua General News Service; Agence France Presse - English; Agence France Presse	0	"-3.4158,29.375"
516	3157BUI	10542	22/05/2015	2015	1	Riots/Protests	Rioters (Burundi)		5			0	50	Burundi	Bujumbura Rural	Ijenda	Ijenda	Ijenda	-3.47210	29.58230	1	Agence France Presse - English; Agence France Presse	0	"-3.4721,29.5823"
516	3158BUI	10543	22/05/2015	2015	1	Riots/Protests	Rioters (Burundi)		5			0	50	Burundi	Bujumbura Rural	Mukike	Mukike	Mukike	-3.52500	29.51389	1	Agence France Presse - English; Agence France Presse	0	"-3.525,29.513889"
516	3159BUI	10544	22/05/2015	2015	1	Riots/Protests	Rioters (Burundi)		5	Police Forces of Burundi (2005-)	Military Forces of Burundi (2005-)	1	15	Burundi	Bujumbura Mairie	Kinama	N.A. (16)	Cibitoke	-3.33630	29.37880	1	Agence France Presse - English; Agence France Presse	0	"-3.3363,29.3788"
516	3161BUI	10545	22/05/2015	2015	1	Riots/Protests	Rioters (Burundi)		5	Police Forces of Burundi (2005-)	Military Forces of Burundi (2005-)	1	15	Burundi	Bujumbura Mairie	Ngagara	N.A. (24)	Ngagara	-3.35270	29.37000	1	Agence France Presse - English; Agence France Presse	0	"-3.3527,29.37"
516	3162BUI	10546	22/05/2015	2015	1	Violence against civilians	Unidentified Armed Group (Burundi)		3	Civilians (Burundi)		7	37	Burundi	Bujumbura Mairie	Buyenze	N.A. (6)	Bujumbura	-3.37720	29.35800	1	Xinhua General News Service; Agence France Presse - English; Agence France Presse	2	"-3.3772,29.358"
516	3163BUI	10547	23/05/2015	2015	1	Violence against civilians	Unidentified Armed Group (Burundi)		3	Civilians (Burundi)	UPD-Z: Union for Peace and Development (Zigamibanga Faction)	7	37	Burundi	Bujumbura Mairie	Buyenze	N.A. (6)	Bujumbura	-3.37720	29.35800	2	Agence France Presse - English; Radio France Internationale; Associated Press International	2	"-3.3772,29.358"
516	3164BUI	10548	24/05/2015	2015	1	Riots/Protests	Protesters (Burundi)		6			0	60	Burundi	Bujumbura Mairie	Buyenze	N.A. (6)	Bujumbura	-3.37720	29.35800	1	Associated Press International	0	"-3.3772,29.358"
516	3165BUI	10549	25/05/2015	2015	1	Riots/Protests	Rioters (Burundi)		5			0	50	Burundi	Bujumbura Rural	Kanyosha1	Mboza	Kanyosha	-3.41560	29.40750	1	Xinhua General News Service; Agence France Presse	0	"-3.4156,29.4075"
516	3170BUI	10550	25/05/2015	2015	1	Riots/Protests	Rioters (Burundi)		5	Police Forces of Burundi (2005-)		1	15	Burundi	Bujumbura Mairie	Musaga	N.A. (20)	Kinanira	-3.41780	29.36690	1	Xinhua General News Service; News24 (Cape Town); Agence France Presse - English; Agence France Presse	0	"-3.4178,29.3669"
516	3171BUI	10551	25/05/2015	2015	1	Riots/Protests	Rioters (Burundi)		5	Police Forces of Burundi (2005-)		1	15	Burundi	Bujumbura Mairie	Musaga	N.A. (20)	Musaga	-3.41580	29.37500	1	Xinhua General News Service; News24 (Cape Town); Agence France Presse - English; Agence France Presse	0	"-3.4158,29.375"
516	3172BUI	10552	25/05/2015	2015	1	Riots/Protests	Rioters (Burundi)		5	Police Forces of Burundi (2005-)		1	15	Burundi	Bujumbura Mairie	Ngagara	N.A. (24)	Ngagara	-3.35270	29.37000	1	Xinhua General News Service; News24 (Cape Town); Agence France Presse - English; Agence France Presse	0	"-3.3527,29.37"
516	3173BUI	10553	25/05/2015	2015	1	Riots/Protests	Rioters (Burundi)		5	Police Forces of Burundi (2005-)		1	15	Burundi	Bujumbura Mairie	Nyakabiga	N.A. (25)	Nyakabiga	-3.37330	29.37670	1	Xinhua General News Service; News24 (Cape Town); Agence France Presse - English; Agence France Presse	0	"-3.3733,29.3767"
516	3174BUI	10554	25/05/2015	2015	1	Riots/Protests	Protesters (Burundi)		6			0	60	Burundi	Bujumbura Mairie	Buterere	N.A. (4)	Mutakura	-3.34080	29.36030	1	Agence France Presse	0	"-3.3408,29.3603"
516	3166BUI	10555	25/05/2015	2015	1	Riots/Protests	Rioters (Burundi)		5			0	50	Burundi	Bururi	Matana	Mugano	Matana	-3.75390	29.66830	1	Xinhua General News Service	0	"-3.7539,29.6683"
516	3176BUI	10556	25/05/2015	2015	1	Riots/Protests	Rioters (Burundi)		5			0	50	Burundi	Bururi	Vyanda	Rweza	Vyanda	-4.10584	29.60627	1	Xinhua General News Service	0	"-4.105835,29.606266"
516	3168BUI	10557	25/05/2015	2015	1	Riots/Protests	Rioters (Burundi)		5	Police Forces of Burundi (2005-)		1	15	Burundi	Bujumbura Mairie	Kinama	N.A. (16)	Cibitoke	-3.33630	29.37880	1	Agence France Presse - English; Agence France Presse	0	"-3.3363,29.3788"
516	3175BUI	10558	25/05/2015	2015	1	Violence against civilians	Police Forces of Burundi (2005-)		1	Protesters (Burundi)		6	16	Burundi	Bujumbura Mairie	Bwiza	N.A. (8)	Bwiza	-3.37250	29.36500	1	Agence France Presse	0	"-3.3725,29.365"
516	3169BUI	10560	25/05/2015	2015	1	Violence against civilians	Protesters (Burundi)		6	CNDD-FDD-Imbonerakure: National Council for the Defence of Democracy (Imbonerakure Faction)	Police Forces of Burundi (2005-)	3	36	Burundi	Bujumbura Mairie	Kinama	N.A. (16)	Kinama	-3.33440	29.37750	1	Agence France Presse; Radio France Internationale	0	"-3.3344,29.3775"
516	3167BUI	10559	25/05/2015	2015	1	Violence against civilians	Police Forces of Burundi (2005-)		1	Protesters (Burundi)		6	16	Burundi	Bururi	Mugamba	Muyange-Kavumu	Mugamba	-3.66670	29.58610	1	Xinhua General News Service; Agence France Presse; Xinhua News Agency - French	1	"-3.6667,29.5861"
516	3177BUI	10561	26/05/2015	2015	1	Riots/Protests	Rioters (Burundi)		5	Police Forces of Burundi (2005-)		1	15	Burundi	Bujumbura Rural	Muhuta	Mubone	Buyenzi	-3.62720	29.34720	1	Agence France Presse; Rwanda News Agency	1	"-3.6272,29.3472"
516	3179BUI	10562	26/05/2015	2015	1	Riots/Protests	Rioters (Burundi)		5			0	50	Burundi	Mwaro	Gisozi		Nyakirwa	-3.51520	29.58810	1	Xinhua News Agency - French	0	"-3.5152,29.5881"
516	3178BUI	10563	26/05/2015	2015	1	Riots/Protests	Rioters (Burundi)		5	CNDD-FDD-Imbonerakure: National Council for the Defence of Democracy (Imbonerakure Faction)		3	35	Burundi	Bujumbura Mairie	Kinama	N.A. (16)	Cibitoke	-3.33630	29.37880	1	Agence France Presse	1	"-3.3363,29.3788"
516	3185BUI	10564	27/05/2015	2015	1	Riots/Protests	Rioters (Burundi)		5	Police Forces of Burundi (2005-)		1	15	Burundi	Bujumbura Mairie	Kinindo		Kinondo	-3.40653	29.35421	1	Agence France Presse	0	"-3.406532,29.354208"
516	3181BUI	10565	27/05/2015	2015	1	Riots/Protests	Rioters (Burundi)		5	Police Forces of Burundi (2005-)		1	15	Burundi	Mwaro	Rusaka	Kinyovu	Kinyovu	-3.41500	29.59440	1	Xinhua News Agency - French	0	"-3.415,29.5944"
516	3180BUI	10566	27/05/2015	2015	1	Riots/Protests	Rioters (Burundi)		5			0	50	Burundi	Mwaro	Kayokwe	Gihinga	Mwaro	-3.50470	29.71830	1	Xinhua News Agency - French	0	"-3.5047,29.7183"
516	3183BUI	10567	27/05/2015	2015	1	Riots/Protests	Rioters (Burundi)		5	CNDD-FDD-Imbonerakure: National Council for the Defence of Democracy (Imbonerakure Faction)		3	35	Burundi	Bujumbura Mairie	Kinama	N.A. (16)	Cibitoke	-3.33630	29.37880	1	Agence France Presse	0	"-3.3363,29.3788"
516	3184BUI	10568	27/05/2015	2015	1	Riots/Protests	Rioters (Burundi)		5	CNDD-FDD-Imbonerakure: National Council for the Defence of Democracy (Imbonerakure Faction)		3	35	Burundi	Bujumbura Mairie	Buterere	N.A. (4)	Buterere	-3.33330	29.33330	1	Agence France Presse	0	"-3.3333,29.3333"
516	3182BUI	10569	27/05/2015	2015	1	Violence against civilians	Police Forces of Burundi (2005-)		1	Protesters (Burundi)		6	16	Burundi	Bururi	Matana	Mugano	Matana	-3.75390	29.66830	1	Xinhua General News Service	1	"-3.7539,29.6683"
516	3186BUI	10570	28/05/2015	2015	1	Riots/Protests	Rioters (Burundi)		5	Police Forces of Burundi (2005-)		1	15	Burundi	Bujumbura Mairie	Kinama	N.A. (16)	Cibitoke	-3.33630	29.37880	1	Agence France Presse	0	"-3.3363,29.3788"
516	3187BUI	10571	28/05/2015	2015	1	Riots/Protests	Protesters (Burundi)		6	Police Forces of Burundi (2005-)		1	16	Burundi	Bujumbura Mairie	Musaga	N.A. (20)	Musaga	-3.41580	29.37500	1	Agence France Presse	0	"-3.4158,29.375"
516	3188BUI	10572	28/05/2015	2015	1	Riots/Protests	Protesters (Burundi)		6	Police Forces of Burundi (2005-)		1	16	Burundi	Bujumbura Mairie	Nyakabiga	N.A. (25)	Nyakabiga	-3.37330	29.37670	1	Agence France Presse	0	"-3.3733,29.3767"
516	3189BUI	10573	28/05/2015	2015	1	Riots/Protests	Rioters (Burundi)		5			0	50	Burundi	Bujumbura Mairie	Buterere	N.A. (4)	Buterere	-3.33330	29.33330	1	Agence France Presse	0	"-3.3333,29.3333"
516	3194BUI	10574	29/05/2015	2015	1	Riots/Protests	Rioters (Burundi)		5	Police Forces of Burundi (2005-)		1	15	Burundi	Bujumbura Mairie	Nyakabiga	N.A. (25)	Nyakabiga	-3.37330	29.37670	1	Agence France Presse - English; Agence France Presse	0	"-3.3733,29.3767"
516	3197BUI	10575	29/05/2015	2015	1	Riots/Protests	Rioters (Burundi)		5	Police Forces of Burundi (2005-)		1	15	Burundi	Bujumbura Mairie	Bwiza	N.A. (8)	Bwiza	-3.37250	29.36500	1	Agence France Presse - English	0	"-3.3725,29.365"
516	3192BUI	10576	29/05/2015	2015	1	Riots/Protests	Rioters (Burundi)		5	Police Forces of Burundi (2005-)		1	15	Burundi	Bujumbura Mairie	Musaga	N.A. (20)	Musaga	-3.41580	29.37500	1	Agence France Presse - English	0	"-3.4158,29.375"
516	3191BUI	10577	29/05/2015	2015	1	Riots/Protests	Rioters (Burundi)		5	Police Forces of Burundi (2005-)		1	15	Burundi	Bujumbura Mairie	Kinama	N.A. (16)	Cibitoke	-3.33630	29.37880	1	Agence France Presse - English; Radio France Internationale	0	"-3.3363,29.3788"
516	3196BUI	10581	29/05/2015	2015	1	Violence against civilians	Unidentified Armed Group (Burundi)		3	Civilians (Burundi)		7	37	Burundi	Bujumbura Mairie	Buyenze	N.A. (6)	Bujumbura	-3.37720	29.35800	1	Associated Press International; Agence France Presse	0	"-3.3772,29.358"
516	3193BUI	10580	29/05/2015	2015	2	Violence against civilians	Police Forces of Burundi (2005-)		1	Civilians (Burundi)		7	17	Burundi	Bujumbura Mairie	Musaga	N.A. (20)	Musaga	-3.41580	29.37500	1	Agence France Presse - English; Agence France Presse	0	"-3.4158,29.375"
516	3190BUI	10578	29/05/2015	2015	1	Violence against civilians	Police Forces of Burundi (2005-)		1	Protesters (Burundi)		6	16	Burundi	Bujumbura Rural	Mukike	Mukike	Mukike	-3.52500	29.51389	1	Agence France Presse - English; Agence France Presse	1	"-3.525,29.513889"
516	3195BUI	10579	29/05/2015	2015	1	Violence against civilians	Police Forces of Burundi (2005-)		1	Protesters (Burundi)		6	16	Burundi	Bujumbura Mairie	Buterere	N.A. (4)	Buterere	-3.33330	29.33330	1	Agence France Presse	1	"-3.3333,29.3333"
516	3203BUI	10582	30/05/2015	2015	1	Riots/Protests	Rioters (Burundi)		5	Police Forces of Burundi (2005-)		1	15	Burundi	Bujumbura Mairie	Buyenze	N.A. (6)	Bujumbura	-3.37720	29.35800	1	Agence France Presse	0	"-3.3772,29.358"
516	3199BUI	10583	30/05/2015	2015	1	Riots/Protests	Protesters (Burundi)		6			0	60	Burundi	Bujumbura Mairie	Kinama	N.A. (16)	Cibitoke	-3.33630	29.37880	1	Agence France Presse	0	"-3.3363,29.3788"
516	3202BUI	10584	30/05/2015	2015	1	Riots/Protests	Protesters (Burundi)		6			0	60	Burundi	Bujumbura Mairie	Buterere	N.A. (4)	Buterere	-3.33330	29.33330	1	Agence France Presse	0	"-3.3333,29.3333"
