EVENT_DATE	YEAR	TIME_PRECISION	EVENT_TYPE	INTERACTION	COUNTRY	ADMIN1	ADMIN2	LATITUDE	LONGITUDE	GEO_PRECISION	SOURCE	FATALITIES	latlong
17/03/2015	2015	1	Battle-No change of territory	13	Democratic Republic of Congo	Nord-Kivu	Nord-Kivu	-1.29814	29.59579	1	Radio Okapi; Agence France Presse	4	"-1.298136,29.595786"
17/03/2015	2015	1	Violence against civilians	16	Democratic Republic of Congo	Nord-Kivu	Goma	-1.69333	29.23389	1	Agence France Presse; Human Rights Watch	0	"-1.693333,29.233889"
17/03/2015	2015	1	Violence against civilians	37	Democratic Republic of Congo	Nord-Kivu	Nord-Kivu	-1.05601	28.98889	1	Radio Okapi	1	"-1.056012,28.988886"
18/03/2015	2015	1	Battle-No change of territory	13	Democratic Republic of Congo	Nord-Kivu	Nord-Kivu	-1.27562	28.74089	1	Radio Okapi; Agence France Presse -- English	1	"-1.275616,28.740891"
18/03/2015	2015	2	Battle-No change of territory	13	Democratic Republic of Congo	Katanga	Haut-Lomami	-8.03475	26.78536	2	Radio Okapi	0	"-8.034754,26.785355"
18/03/2015	2015	1	Riots/Protests	60	Democratic Republic of Congo	Nord-Kivu	Goma	-1.69333	29.23389	1	Radio Okapi	0	"-1.693333,29.233889"
18/03/2015	2015	2	Strategic development	27	Democratic Republic of Congo	Nord-Kivu	Nord-Kivu	-0.15867	29.23860	1	Radio Okapi	0	"-0.158669,29.238599"
18/03/2015	2015	2	Violence against civilians	37	Democratic Republic of Congo	Katanga	Haut-Lomami	-8.03475	26.78536	2	Radio Okapi	0	"-8.034754,26.785355"
18/03/2015	2015	2	Violence against civilians	37	Democratic Republic of Congo	Katanga	Haut-Katanga	-8.47162	28.89659	2	Radio Okapi	0	"-8.471623,28.89659"
18/03/2015	2015	1	Violence against civilians	37	Democratic Republic of Congo	Orientale	Ituri	1.20722	30.17699	1	Le Potentiel (Kinshasa)	2	"1.207219,30.17699"
19/03/2015	2015	1	Violence against civilians	27	Democratic Republic of Congo	Nord-Kivu	Beni	0.49658	29.46542	2	Associated Press International	4	"0.496578,29.465424"
21/03/2015	2015	1	Battle-No change of territory	13	Democratic Republic of Congo	Orientale	Ituri	1.04972	29.92772	1	Radio Okapi	0	"1.049715,29.927717"
21/03/2015	2015	2	Riots/Protests	15	Democratic Republic of Congo	Bandundu	Kwilu	-5.79979	19.31407	2	Radio Okapi	1	"-5.799785,19.31407"
21/03/2015	2015	1	Violence against civilians	27	Democratic Republic of Congo	Orientale	Bas-Uele	4.02959	25.84707	2	UN Radio; Agence France Presse	0	"4.029586,25.847074"
21/03/2015	2015	2	Violence against civilians	37	Democratic Republic of Congo	Nord-Kivu	Nord-Kivu	-0.87947	29.56779	1	Radio Okapi	0	"-0.879468,29.567791"
21/03/2015	2015	1	Violence against civilians	37	Democratic Republic of Congo	Orientale	Ituri	1.56667	30.25000	2	Radio Okapi	0	"1.566667,30.25"
21/03/2015	2015	2	Violence against civilians	37	Democratic Republic of Congo	Nord-Kivu	Goma	-1.69333	29.23389	1	Radio Okapi	0	"-1.693333,29.233889"
21/03/2015	2015	2	Violence against civilians	37	Democratic Republic of Congo	Nord-Kivu	Nord-Kivu	-0.73332	29.03687	1	Radio Okapi	0	"-0.733317,29.036865"
21/03/2015	2015	2	Violence against civilians	37	Democratic Republic of Congo	Nord-Kivu	Nord-Kivu	-1.18690	29.44613	2	Radio Okapi	0	"-1.186903,29.446132"
23/03/2015	2015	1	Battle-No change of territory	13	Democratic Republic of Congo	Sud-Kivu	Sud-Kivu	-4.30110	28.94410	1	Radio Okapi	3	"-4.3011,28.9441"
25/03/2015	2015	1	Battle-Government regains territory	13	Democratic Republic of Congo	Nord-Kivu	Nord-Kivu	-1.19953	28.73690	1	Radio Okapi	0	"-1.19953,28.736898"
26/03/2015	2015	2	Non-violent transfer of territory	20	Democratic Republic of Congo	Nord-Kivu	Nord-Kivu	-0.77486	29.12510	1	Radio Okapi	0	"-0.774856,29.125099"
26/03/2015	2015	2	Violence against civilians	27	Democratic Republic of Congo	Nord-Kivu	Nord-Kivu	-0.77486	29.12510	1	Radio Okapi	10	"-0.774856,29.125099"
27/03/2015	2015	1	Battle-No change of territory	33	Democratic Republic of Congo	Nord-Kivu	Nord-Kivu	-1.42805	28.07264	2	Radio Okapi	0	"-1.42805,28.07264"
27/03/2015	2015	1	Riots/Protests	15	Democratic Republic of Congo	Katanga	Haut-Katanga	-11.36660	26.76670	1	Radio Okapi	0	"-11.3666,26.7667"
27/03/2015	2015	1	Violence against civilians	47	Democratic Republic of Congo	Orientale	Bas-Uele	3.81667	23.68333	1	Radio Okapi	5	"3.816667,23.683333"
27/03/2015	2015	1	Violence against civilians	37	Democratic Republic of Congo	Orientale	Ituri	1.20722	30.17699	2	Le Potentiel (Kinshasa)	0	"1.207219,30.17699"
28/03/2015	2015	1	Battle-Non-state actor overtakes territory	33	Democratic Republic of Congo	Nord-Kivu	Nord-Kivu	-1.42805	28.07264	2	Radio Okapi	0	"-1.42805,28.07264"
28/03/2015	2015	2	Violence against civilians	37	Democratic Republic of Congo	Orientale	Ituri	1.53689	30.20803	1	Radio Okapi	0	"1.536889,30.208028"
28/03/2015	2015	2	Violence against civilians	37	Democratic Republic of Congo	Orientale	Ituri	1.56667	30.25000	2	Radio Okapi	0	"1.566667,30.25"
29/03/2015	2015	1	Battle-No change of territory	13	Democratic Republic of Congo	Sud-Kivu	Sud-Kivu	-3.30108	28.10044	1	Radio Okapi	1	"-3.301083,28.100441"
29/03/2015	2015	1	Violence against civilians	27	Democratic Republic of Congo	Nord-Kivu	Nord-Kivu	-1.42805	28.07264	2	Radio Okapi	3	"-1.42805,28.07264"
31/03/2015	2015	1	Violence against civilians	47	Democratic Republic of Congo	Katanga	Haut-Lomami	-8.03475	26.78536	1	Radio Okapi	0	"-8.034754,26.785355"
31/03/2015	2015	3	Violence against civilians	27	Democratic Republic of Congo	Nord-Kivu	Goma	-1.69333	29.23389	3	Radio Okapi	0	"-1.693333,29.233889"
31/03/2015	2015	1	Violence against civilians	37	Democratic Republic of Congo	Orientale	Ituri	1.20722	30.17699	1	Le Potentiel (Kinshasa)	0	"1.207219,30.17699"
01/04/2015	2015	1	Battle-No change of territory	12	Democratic Republic of Congo	Nord-Kivu	Nord-Kivu	-0.61660	29.11670	1	Radio Okapi	0	"-0.6166,29.1167"
01/04/2015	2015	1	Riots/Protests	60	Democratic Republic of Congo	Nord-Kivu	Nord-Kivu	-1.18690	29.44613	1	Radio Okapi	0	"-1.186903,29.446132"
01/04/2015	2015	2	Violence against civilians	37	Democratic Republic of Congo	Orientale	Ituri	1.32771	27.98263	1	Radio Okapi	1	"1.327712,27.982633"
01/04/2015	2015	1	Violence against civilians	27	Democratic Republic of Congo	Nord-Kivu	Nord-Kivu	-0.61660	29.11670	1	Radio Okapi	4	"-0.6166,29.1167"
02/04/2015	2015	1	Battle-No change of territory	13	Democratic Republic of Congo	Sud-Kivu	Sud-Kivu	-2.98330	29.10000	1	Radio Okapi	1	"-2.9833,29.1"
02/04/2015	2015	1	Riots/Protests	60	Democratic Republic of Congo	Nord-Kivu	Beni	0.50000	29.46667	2	Radio Okapi	0	"0.5,29.466667"
04/04/2015	2015	1	Battle-No change of territory	13	Democratic Republic of Congo	Orientale	Ituri	1.13330	29.98330	1	Radio Okapi	4	"1.1333,29.9833"
04/04/2015	2015	1	Violence against civilians	37	Democratic Republic of Congo	Nord-Kivu	Goma	-1.69333	29.23389	1	Radio France Internationale	0	"-1.693333,29.233889"
04/04/2015	2015	2	Violence against civilians	37	Democratic Republic of Congo	Kinshasa	Kinshasa	-4.35885	15.33076	1	Radio Okapi	420	"-4.358846,15.330755"
06/04/2015	2015	1	Battle-No change of territory	12	Democratic Republic of Congo	Nord-Kivu	Nord-Kivu	-0.98417	28.67306	1	Xinhua General News Service	2	"-0.98417,28.67306"
06/04/2015	2015	1	Battle-No change of territory	12	Democratic Republic of Congo	Nord-Kivu	Nord-Kivu	-1.46667	29.08333	1	Radio Okapi; Agence France Presse; Radio Maendeleo	9	"-1.466667,29.083333"
07/04/2015	2015	2	Battle-Government regains territory	12	Democratic Republic of Congo	Sud-Kivu	Bukavu	-2.50000	28.86670	2	Radio Okapi	0	"-2.5,28.8667"
07/04/2015	2015	2	Battle-Government regains territory	12	Democratic Republic of Congo	Nord-Kivu	Goma	-1.69333	29.23389	2	Radio Okapi	0	"-1.693333,29.233889"
07/04/2015	2015	1	Battle-No change of territory	12	Democratic Republic of Congo	Nord-Kivu	Nord-Kivu	-1.05601	28.98889	2	Radio Okapi	0	"-1.056012,28.988886"
08/04/2015	2015	1	Battle-No change of territory	12	Democratic Republic of Congo	Nord-Kivu	Nord-Kivu	-1.05601	28.98889	2	Radio Okapi	2	"-1.056012,28.988886"
08/04/2015	2015	2	Riots/Protests	16	Democratic Republic of Congo	Nord-Kivu	Goma	-1.69333	29.23389	1	Radio Okapi	0	"-1.693333,29.233889"
08/04/2015	2015	1	Riots/Protests	50	Democratic Republic of Congo	Orientale	Ituri	1.56667	30.25000	2	Radio Okapi	0	"1.566667,30.25"
09/04/2015	2015	2	Riots/Protests	60	Democratic Republic of Congo	Maniema	Kindu	-2.94373	25.92237	1	Radio Okapi	0	"-2.943733,25.922369"
11/04/2015	2015	1	Battle-Government regains territory	44	Democratic Republic of Congo	Equateur	Nord-Ubangi	4.08330	22.45000	1	Radio Okapi	2	"4.0833,22.45"
11/04/2015	2015	1	Violence against civilians	37	Democratic Republic of Congo	Orientale	Ituri	1.56667	30.25000	2	Radio Okapi	0	"1.566667,30.25"
11/04/2015	2015	1	Violence against civilians	27	Democratic Republic of Congo	Nord-Kivu	Nord-Kivu	-1.52189	29.24958	2	Radio Okapi	1	"-1.521893,29.249577"
12/04/2015	2015	1	Battle-Government regains territory	12	Democratic Republic of Congo	Orientale	Bas-Uele	3.70245	26.65000	1	Radio Okapi	0	"3.702454,26.65"
13/04/2015	2015	1	Riots/Protests	60	Democratic Republic of Congo	Nord-Kivu	Nord-Kivu	-1.40000	28.81667	1	Radio Okapi	0	"-1.4,28.816667"
13/04/2015	2015	1	Riots/Protests	60	Democratic Republic of Congo	Nord-Kivu	Nord-Kivu	-1.18690	29.44613	1	Radio Okapi	0	"-1.186903,29.446132"
13/04/2015	2015	1	Riots/Protests	60	Democratic Republic of Congo	Maniema	Kindu	-2.94373	25.92237	3	Radio Okapi	0	"-2.943733,25.922369"
13/04/2015	2015	1	Riots/Protests	60	Democratic Republic of Congo	Nord-Kivu	Goma	-1.67000	29.22000	1	Radio Okapi	0	"-1.67,29.22"
15/04/2015	2015	3	Battle-No change of territory	12	Democratic Republic of Congo	Orientale	Ituri	1.09397	29.15230	1	Radio France Internationale; Agence France Presse -- English	23	"1.093972,29.152295"
15/04/2015	2015	1	Riots/Protests	60	Democratic Republic of Congo	Equateur	Tshuapa	0.03596	19.28560	1	Radio Okapi	0	"0.035958,19.285598"
15/04/2015	2015	2	Violence against civilians	37	Democratic Republic of Congo	Orientale	Ituri	1.36010	29.03535	1	Radio Okapi	5	"1.3601,29.035353"
15/04/2015	2015	1	Violence against civilians	27	Democratic Republic of Congo	Nord-Kivu	Beni	0.86451	29.83417	1	Le Potentiel (Kinshasa); Agence France Presse; Xinhua General News Service; Agence France Presse -- English; Radio Okapi; Xinhua News Agency - French	13	"0.864505,29.834173"
15/04/2015	2015	1	Violence against civilians	27	Democratic Republic of Congo	Nord-Kivu	Nord-Kivu	-0.78872	29.29257	1	Xinhua News Agency - French; Radio Okapi	0	"-0.788723,29.292568"
15/04/2015	2015	3	Violence against civilians	27	Democratic Republic of Congo	Orientale	Ituri	1.09397	29.15230	1	Radio France Internationale; Agence France Presse -- English	24	"1.093972,29.152295"
15/04/2015	2015	1	Violence against civilians	27	Democratic Republic of Congo	Nord-Kivu	Nord-Kivu	-1.52189	29.24958	2	Radio Okapi	2	"-1.521893,29.249577"
15/04/2015	2015	1	Violence against civilians	37	Democratic Republic of Congo	Orientale	Ituri	1.56667	30.25000	2	Radio Okapi	0	"1.566667,30.25"
16/04/2015	2015	1	Riots/Protests	60	Democratic Republic of Congo	Equateur	Sud-Ubangi	3.65332	18.63566	1	Radio Okapi	0	"3.653317,18.635656"
16/04/2015	2015	1	Violence against civilians	27	Democratic Republic of Congo	Nord-Kivu	Nord-Kivu	0.65337	29.49560	1	Le Potentiel (Kinshasa); Agence France Presse; Xinhua General News Service; Agence France Presse -- English; Radio Okapi; Xinhua News Agency - French	5	"0.653369,29.495597"
16/04/2015	2015	1	Violence against civilians	37	Democratic Republic of Congo	Orientale	Ituri	1.29790	30.22236	1	Radio Okapi	2	"1.2979,30.222364"
16/04/2015	2015	1	Violence against civilians	37	Democratic Republic of Congo	Nord-Kivu	Nord-Kivu	-1.19953	28.73690	2	Radio Okapi	7	"-1.19953,28.736898"
16/04/2015	2015	1	Violence against civilians	27	Democratic Republic of Congo	Nord-Kivu	Nord-Kivu	-0.15867	29.23860	2	Radio Okapi	1	"-0.158669,29.238599"
17/04/2015	2015	2	Battle-No change of territory	13	Democratic Republic of Congo	Nord-Kivu	Nord-Kivu	-1.19953	28.73690	2	Radio Okapi	2	"-1.19953,28.736898"
19/04/2015	2015	1	Battle-Government regains territory	12	Democratic Republic of Congo	Nord-Kivu	Nord-Kivu	-0.05219	29.51913	2	Radio Okapi	6	"-0.052191,29.519133"
19/04/2015	2015	1	Battle-No change of territory	13	Democratic Republic of Congo	Orientale	Ituri	1.56667	30.25000	2	Radio Okapi	3	"1.566667,30.25"
19/04/2015	2015	1	Battle-No change of territory	44	Democratic Republic of Congo	Kasai-Oriental	Sankuru	-4.71660	24.41670	1	Radio Okapi	2	"-4.7166,24.4167"
19/04/2015	2015	1	Battle-No change of territory	14	Democratic Republic of Congo	Bas-Congo	Bas-Fleuve	-5.93417	12.34944	1	La Prospérité	1	"-5.934167,12.349444"
19/04/2015	2015	1	Headquarters or base established	80	Democratic Republic of Congo	Nord-Kivu	Nord-Kivu	-0.05219	29.51913	2	Radio France Internationale; Le Potentiel (Kinshasa)	0	"-0.052191,29.519133"
19/04/2015	2015	1	Non-violent transfer of territory	27	Democratic Republic of Congo	Nord-Kivu	Nord-Kivu	-1.52189	29.24958	2	Radio Okapi	0	"-1.521893,29.249577"
19/04/2015	2015	2	Riots/Protests	50	Democratic Republic of Congo	Nord-Kivu	Nord-Kivu	-0.33000	28.12000	1	Radio Okapi	0	"-0.33,28.12"
21/04/2015	2015	1	Riots/Protests	15	Democratic Republic of Congo	Nord-Kivu	Goma	-1.69333	29.23389	1	Radio Okapi	0	"-1.693333,29.233889"
21/04/2015	2015	1	Riots/Protests	60	Democratic Republic of Congo	Sud-Kivu	Sud-Kivu	-2.69438	27.34650	1	Radio Okapi	0	"-2.694379,27.346496"
22/04/2015	2015	1	Battle-No change of territory	18	Democratic Republic of Congo	Nord-Kivu	Nord-Kivu	-0.05219	29.51913	2	Radio Okapi; Radio France Internationale; Le Potentiel (Kinshasa)	0	"-0.052191,29.519133"
22/04/2015	2015	1	Non-violent transfer of territory	80	Democratic Republic of Congo	Nord-Kivu	Nord-Kivu	0.29493	29.79883	2	Radio Okapi	0	"0.294928,29.798827"
22/04/2015	2015	2	Riots/Protests	15	Democratic Republic of Congo	Bas-Congo	Bas-Fleuve	-5.93417	12.34944	1	Radio Okapi; Agence France Presse	0	"-5.934167,12.349444"
22/04/2015	2015	1	Violence against civilians	17	Democratic Republic of Congo	Bas-Congo	Bas-Fleuve	-5.93417	12.34944	1	La Prospérité	2	"-5.934167,12.349444"
22/04/2015	2015	2	Violence against civilians	57	Democratic Republic of Congo	Bas-Congo	Bas-Fleuve	-5.93417	12.34944	1	Radio Okapi; Agence France Presse	1	"-5.934167,12.349444"
24/04/2015	2015	1	Battle-No change of territory	12	Democratic Republic of Congo	Nord-Kivu	Beni	0.49658	29.46542	2	Xinhua News Agency - French	0	"0.496578,29.465424"
24/04/2015	2015	1	Riots/Protests	60	Democratic Republic of Congo	Nord-Kivu	Goma	-1.67000	29.22000	1	Radio Okapi	0	"-1.67,29.22"
24/04/2015	2015	1	Riots/Protests	16	Democratic Republic of Congo	Kinshasa	Kinshasa	-4.32500	15.32222	1	Radio Okapi	0	"-4.325,15.322222"
24/04/2015	2015	1	Riots/Protests	16	Democratic Republic of Congo	Kasai-Oriental	Mbuji-Mayi	-6.15000	23.60000	1	Radio Okapi	0	"-6.15,23.6"
24/04/2015	2015	1	Strategic development	10	Democratic Republic of Congo	Nord-Kivu	Goma	-1.69333	29.23389	3	Radio Okapi	0	"-1.693333,29.233889"
24/04/2015	2015	1	Violence against civilians	37	Democratic Republic of Congo	Nord-Kivu	Goma	-1.67000	29.22000	2	Agence France Presse; Agence France Presse -- English	0	"-1.67,29.22"
25/04/2015	2015	1	Battle-No change of territory	12	Democratic Republic of Congo	Nord-Kivu	Beni	0.49658	29.46542	2	Xinhua News Agency - French	0	"0.496578,29.465424"
25/04/2015	2015	1	Violence against civilians	17	Democratic Republic of Congo	Orientale	Ituri	1.56667	30.25000	2	Radio Okapi	1	"1.566667,30.25"
26/04/2015	2015	1	Battle-Government regains territory	12	Democratic Republic of Congo	Orientale	Ituri	1.09397	29.15230	1	Xinhua News Agency - French; Radio Okapi	1	"1.093972,29.152295"
27/04/2015	2015	1	Battle-No change of territory	12	Democratic Republic of Congo	Nord-Kivu	Nord-Kivu	-1.18690	29.44613	2	Radio Okapi	1	"-1.186903,29.446132"
28/04/2015	2015	2	Violence against civilians	37	Democratic Republic of Congo	Nord-Kivu	Nord-Kivu	-0.87947	29.56779	2	Radio Okapi	0	"-0.879468,29.567791"
29/04/2015	2015	1	Battle-No change of territory	13	Democratic Republic of Congo	Sud-Kivu	Sud-Kivu	-2.52766	27.62538	1	Radio Okapi	0	"-2.527656,27.625375"
29/04/2015	2015	1	Riots/Protests	15	Democratic Republic of Congo	Nord-Kivu	Nord-Kivu	-0.87947	29.56779	1	Radio Okapi	0	"-0.879468,29.567791"
29/04/2015	2015	1	Violence against civilians	37	Democratic Republic of Congo	Nord-Kivu	Nord-Kivu	-0.87947	29.56779	1	Radio Okapi	5	"-0.879468,29.567791"
30/04/2015	2015	2	Battle-No change of territory	13	Democratic Republic of Congo	Orientale	Ituri	1.36010	29.03535	2	Radio Okapi	1	"1.3601,29.035353"
30/04/2015	2015	1	Violence against civilians	37	Democratic Republic of Congo	Katanga	Tanganyka	-5.95854	28.01072	1	Radio Okapi	6	"-5.958536,28.010717"
01/05/2015	2015	1	Riots/Protests	60	Democratic Republic of Congo	Kinshasa	Kinshasa	-4.32500	15.32222	1	Radio Okapi	0	"-4.325,15.322222"
01/05/2015	2015	1	Riots/Protests	60	Democratic Republic of Congo	Katanga	Lubumbashi	-11.65955	27.47411	1	Radio Okapi	0	"-11.659553,27.474112"
01/05/2015	2015	1	Strategic development	40	Democratic Republic of Congo	Katanga	Tanganyka	-7.30000	27.41667	2	Radio Okapi	0	"-7.3,27.41667"
01/05/2015	2015	1	Violence against civilians	17	Democratic Republic of Congo	Sud-Kivu	Bukavu	-2.50000	28.86670	1	Radio Okapi	1	"-2.5,28.8667"
01/05/2015	2015	1	Violence against civilians	37	Democratic Republic of Congo	Sud-Kivu	Sud-Kivu	-3.23583	27.18663	1	Radio Okapi; Associated Press International	0	"-3.235825,27.186632"
02/05/2015	2015	2	Battle-No change of territory	34	Democratic Republic of Congo	Katanga	Tanganyka	-5.95854	28.01072	2	Agence France Presse	10	"-5.958536,28.010717"
02/05/2015	2015	2	Violence against civilians	37	Democratic Republic of Congo	Katanga	Tanganyka	-5.95854	28.01072	2	Agence France Presse	10	"-5.958536,28.010717"
03/05/2015	2015	1	Battle-No change of territory	12	Democratic Republic of Congo	Orientale	Ituri	1.09397	29.15230	1	Radio Okapi; Agence France Presse; Tanzania Daily News	10	"1.093972,29.152295"
03/05/2015	2015	1	Battle-No change of territory	12	Democratic Republic of Congo	Nord-Kivu	Nord-Kivu	0.77975	29.59087	1	Radio Okapi; Agence France Presse; Tanzania Daily News	10	"0.779746,29.590871"
03/05/2015	2015	1	Violence against civilians	47	Democratic Republic of Congo	Katanga	Tanganyka	-5.95854	28.01072	1	Human Rights Watch	0	"-5.958536,28.010717"
03/05/2015	2015	1	Violence against civilians	17	Democratic Republic of Congo	Orientale	Ituri	1.72943	30.31256	1	Radio Okapi	1	"1.729426,30.312564"
04/05/2015	2015	1	Battle-No change of territory	44	Democratic Republic of Congo	Nord-Kivu	Nord-Kivu	-0.87947	29.56779	1	Radio Okapi	0	"-0.879468,29.567791"
04/05/2015	2015	1	Battle-No change of territory	38	Democratic Republic of Congo	Nord-Kivu	Nord-Kivu	0.70000	29.51667	1	Radio Okapi	0	"0.7,29.516667"
04/05/2015	2015	1	Riots/Protests	15	Democratic Republic of Congo	Orientale	Ituri	1.72943	30.31256	1	Radio Okapi	1	"1.729426,30.312564"
04/05/2015	2015	1	Riots/Protests	60	Democratic Republic of Congo	Kinshasa	Kinshasa	-4.32500	15.32222	2	Radio Okapi	0	"-4.325,15.322222"
04/05/2015	2015	1	Riots/Protests	50	Democratic Republic of Congo	Orientale	Tshopo	1.00172	27.15730	2	Radio Okapi	0	"1.001717,27.157302"
05/05/2015	2015	1	Battle-No change of territory	28	Democratic Republic of Congo	Nord-Kivu	Nord-Kivu	0.58532	29.48108	1	Associated Press International; Agence France Presse; Radio France Internationale	2	"0.585318,29.48108"
05/05/2015	2015	1	Battle-No change of territory	34	Democratic Republic of Congo	Katanga	Tanganyka	-7.30000	27.41667	1	Radio Okapi	8	"-7.3,27.41667"
06/05/2015	2015	3	Violence against civilians	37	Democratic Republic of Congo	Orientale	Ituri	1.56667	30.25000	2	Radio Okapi	10	"1.566667,30.25"
06/05/2015	2015	1	Violence against civilians	27	Democratic Republic of Congo	Nord-Kivu	Nord-Kivu	-0.61660	29.11670	1	Radio Okapi	10	"-0.6166,29.1167"
06/05/2015	2015	1	Violence against civilians	27	Democratic Republic of Congo	Nord-Kivu	Nord-Kivu	-0.16667	29.23333	1	Radio Okapi	10	"-0.166667,29.233333"
06/05/2015	2015	1	Violence against civilians	27	Democratic Republic of Congo	Nord-Kivu	Nord-Kivu	-0.15867	29.23860	2	Radio Okapi	10	"-0.158669,29.238599"
06/05/2015	2015	1	Violence against civilians	27	Democratic Republic of Congo	Nord-Kivu	Nord-Kivu	-0.76667	28.73333	1	Radio Okapi	10	"-0.766667,28.733333"
07/05/2015	2015	1	Riots/Protests	60	Democratic Republic of Congo	Sud-Kivu	Sud-Kivu	-3.54017	27.69387	1	Radio Okapi	0	"-3.540171,27.693872"
08/05/2015	2015	1	Violence against civilians	27	Democratic Republic of Congo	Nord-Kivu	Beni	0.49658	29.46542	2	Agence France Presse -- English; Radio Okapi	7	"0.496578,29.465424"
